time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1737278809.83864284,0.01758861,1974,0.00083364,0.00000000,0,0.00000000,0,315269,209,0.00589213
1737278809.93835735,0.01587656,1951,0.00081646,0.00000000,0,0.00000000,0,315318,144,0.00365200
1737278810.03846765,0.01767270,1966,0.00066078,0.00000000,0,0.00000000,0,315366,98,0.00639144
1737278810.13826442,0.01574700,1983,0.00073593,0.00000000,0,0.00000000,0,315425,133,0.00819408
1737278810.23830509,0.01615872,1951,0.00063382,0.00000000,0,0.00000000,0,315483,122,0.00649166
1737278810.33842301,0.01522290,1994,0.00067091,0.00000000,0,0.00000000,0,315510,121,0.00611381
1737278810.43823361,0.01612198,1978,0.00145084,0.00000000,0,0.00000000,0,315482,220,0.00593390
1737278810.53828001,0.01661542,1939,0.00052277,0.00000000,0,0.00000000,0,315523,97,0.00598433
1737278810.63850117,0.01751234,2024,0.00069940,0.00000000,0,0.00000000,0,315598,162,0.00609489
1737278810.73815441,0.01605759,2033,0.00095775,0.00000000,0,0.00000000,0,315679,228,0.00589304
1737278810.83851385,0.01708616,2011,0.00087268,0.00000000,0,0.00000000,0,315763,229,0.00377751
1737278810.93825722,0.01551310,2039,0.00105504,0.00000000,0,0.00000000,0,315822,240,0.00594081
1737278811.03824472,0.01792232,1993,0.00125214,0.00000000,0,0.00000000,0,315908,309,0.00632893
1737278811.13820124,0.01661249,1945,0.00122846,0.00000000,0,0.00000000,0,315897,289,0.00594906
1737278811.23851681,0.01876413,2014,0.00122762,0.00000000,0,0.00000000,0,315977,180,0.00614357
1737278811.33872342,0.01631237,2035,0.00069857,0.00000000,0,0.00000000,0,316022,136,0.00801807
1737278811.43851352,0.01491329,2015,0.00052997,0.00000000,0,0.00000000,0,316056,87,0.00724289
1737278811.53850460,0.01677376,2053,0.00088728,0.00000000,0,0.00000000,0,316072,147,0.00587034
1737278811.63832974,0.01837650,2033,0.00081904,0.00000000,0,0.00000000,0,316114,139,0.00601129
1737278811.73836637,0.01773081,1982,0.00148709,0.00000000,0,0.00000000,0,316171,160,0.00599445
1737278811.83850312,0.01667870,2020,0.00107753,0.00000000,0,0.00000000,0,316202,250,0.00608986
1737278811.93853688,0.01570195,2001,0.00075702,0.00000000,0,0.00000000,0,316253,186,0.00613882
1737278812.03876758,0.01634457,2078,0.00101593,0.00000000,0,0.00000000,0,316237,187,0.00615656
1737278812.13857746,0.01494856,2034,0.00074732,0.00000000,0,0.00000000,0,316304,118,0.00647679
1737278812.23914266,0.01471801,2085,0.00063787,0.00000000,0,0.00000000,0,316360,152,0.00617430
1737278812.33857465,0.01537069,2023,0.00067894,0.00000000,0,0.00000000,0,316370,134,0.00650549
1737278812.43857622,0.01671760,2038,0.00091899,0.00000000,0,0.00000000,0,316388,160,0.00609230
1737278812.53839087,0.01861802,1996,0.00143576,0.00000000,0,0.00000000,0,316374,289,0.00594019
1737278812.63828087,0.01433129,2009,0.00057103,0.00000000,0,0.00000000,0,316415,144,0.00278672
1737278812.73838210,0.01756423,2093,0.00060805,0.00000000,0,0.00000000,0,316450,111,0.00577340
1737278812.83879948,0.01783215,2058,0.00104471,0.00000000,0,0.00000000,0,316508,283,0.00648342
1737278812.93859005,0.01884522,2105,0.00103612,0.00000000,0,0.00000000,0,316538,236,0.00726433
1737278813.03840804,0.01851326,2122,0.00099351,0.00000000,0,0.00000000,0,316636,283,0.00601038
1737278813.13834691,0.01549361,2233,0.00154422,0.00000000,0,0.00000000,0,316714,427,0.00614936
1737278813.23843360,0.01918633,2196,0.00095580,0.00000000,0,0.00000000,0,316807,230,0.00584206
1737278813.33855438,0.01882315,2228,0.00118292,0.00000000,0,0.00000000,0,316856,306,0.00693579
1737278813.43837500,0.01701904,2247,0.00090865,0.00000000,0,0.00000000,0,316901,163,0.00605040
1737278813.53842950,0.02126666,2293,0.00140908,0.00000000,0,0.00000000,0,316972,445,0.00417163
1737278813.63842750,0.01948574,2321,0.00075612,0.00000000,0,0.00000000,0,317052,187,0.00765398
1737278813.73845172,0.01907689,2336,0.00130836,0.00000000,0,0.00000000,0,317098,232,0.00609768
1737278813.83836150,0.01718303,2354,0.00104492,0.00000000,0,0.00000000,0,317178,285,0.00686839
1737278813.93839455,0.01830017,2404,0.00107181,0.00000000,0,0.00000000,0,317238,197,0.00608322
1737278814.03858304,0.01767214,2316,0.00111127,0.00000000,0,0.00000000,0,317315,294,0.00671195
1737278814.13834763,0.01779751,2394,0.00124383,0.00000000,0,0.00000000,0,317433,333,0.00577026
1737278814.23846555,0.02079613,2492,0.00185865,0.00000000,0,0.00000000,0,317577,484,0.00604020
1737278814.33852887,0.01986031,2435,0.00179216,0.00000000,0,0.00000000,0,317708,603,0.00669770
1737278814.43851638,0.02886344,2606,0.00907228,0.00000000,0,0.00000000,0,317979,474,0.00614622
1737278814.53847432,0.02168327,2339,0.00233721,0.00000000,0,0.00000000,0,311196,519,0.00576104
1737278814.63844490,0.01853665,2338,0.00161784,0.00000000,0,0.00000000,0,311435,491,0.00771174
1737278814.73851228,0.01931700,2279,0.00182387,0.00000000,0,0.00000000,0,311709,587,0.00653895
1737278814.83850408,0.01983391,2328,0.00179524,0.00000000,0,0.00000000,0,311988,545,0.00661396
1737278814.93855524,0.02081939,2352,0.00186871,0.00000000,0,0.00000000,0,312164,542,0.00440330
1737278815.03841829,0.02125046,2463,0.00188631,0.00000000,0,0.00000000,0,312402,640,0.00740981
1737278815.13846087,0.02146557,2393,0.00226025,0.00000000,0,0.00000000,0,312707,540,0.00669826
1737278815.23850894,0.02110358,2399,0.00162168,0.00000000,0,0.00000000,0,312889,475,0.00621781
1737278815.33819056,0.02189084,2470,0.00222065,0.00000000,0,0.00000000,0,313037,577,0.00617653
1737278815.43844962,0.02114632,2552,0.00180543,0.00000000,0,0.00000000,0,313219,470,0.00614964
1737278815.53853321,0.02221492,2555,0.00246028,0.00000000,0,0.00000000,0,313506,821,0.00598118
1737278815.63841558,0.02180829,2577,0.00199715,0.00000000,0,0.00000000,0,313690,690,0.00626789
1737278815.73857379,0.02083636,2532,0.00232150,0.00000000,0,0.00000000,0,313883,651,0.00612778
1737278815.83843923,0.02127833,2470,0.00204897,0.00000000,0,0.00000000,0,314035,682,0.00590324
1737278815.93843842,0.01866956,2570,0.00159772,0.00000000,0,0.00000000,0,314160,472,0.00610536
1737278816.03835106,0.01728619,2540,0.00132450,0.00000000,0,0.00000000,0,314279,349,0.00615956
1737278816.13847685,0.01845515,2450,0.00174369,0.00000000,0,0.00000000,0,314349,430,0.00284986
1737278816.23853540,0.02322624,2493,0.00286669,0.00000000,0,0.00000000,0,314550,622,0.00619085
1737278816.33851004,0.01884864,2479,0.00192703,0.00000000,0,0.00000000,0,314686,587,0.00589472
1737278816.43851113,0.02138372,2463,0.00194721,0.00000000,0,0.00000000,0,314883,660,0.00562974
1737278816.53827715,0.02003380,2449,0.00152390,0.00000000,0,0.00000000,0,314989,397,0.00667465
1737278816.63859105,0.02422310,2550,0.00224209,0.00000000,0,0.00000000,0,315216,792,0.00642259
1737278816.73832059,0.01980045,2567,0.00178685,0.00000000,0,0.00000000,0,315330,477,0.00654879
1737278816.83852649,0.02249750,2567,0.00195929,0.00000000,0,0.00000000,0,315482,460,0.00653762
1737278816.93856478,0.02234126,2505,0.00139133,0.00000000,0,0.00000000,0,315580,399,0.00619399
1737278817.03863668,0.01868688,2489,0.00062153,0.00000000,0,0.00000000,0,315635,113,0.00663519
1737278817.13867211,0.01980017,2450,0.00255750,0.00000000,0,0.00000000,0,315884,803,0.00618750
1737278817.23844075,0.02074312,2505,0.00181067,0.00000000,0,0.00000000,0,316067,567,0.00680798
1737278817.33853817,0.02044077,2475,0.00126310,0.00000000,0,0.00000000,0,316121,278,0.00756116
1737278817.43858910,0.02308320,2501,0.00224761,0.00000000,0,0.00000000,0,316316,640,0.00822551
1737278817.53864694,0.02022908,2429,0.00084649,0.00000000,0,0.00000000,0,316398,221,0.00272393
1737278817.63860607,0.02048233,2498,0.00145035,0.00000000,0,0.00000000,0,316465,149,0.00863297
1737278817.73844719,0.02064115,2432,0.00211400,0.00000000,0,0.00000000,0,316637,600,0.00618212
1737278817.83862090,0.02207041,2492,0.00186019,0.00000000,0,0.00000000,0,316790,584,0.00624882
1737278817.93847561,0.02103360,2512,0.00279692,0.00000000,0,0.00000000,0,316995,841,0.00625748
1737278818.03834748,0.02483478,2527,0.00287242,0.00000000,0,0.00000000,0,317078,697,0.00609852
1737278818.13862634,0.01931575,2463,0.00113082,0.00000000,0,0.00000000,0,317149,262,0.00663770
1737278818.23838687,0.02032344,2517,0.00190091,0.00000000,0,0.00000000,0,317308,675,0.00761494
1737278818.33835268,0.02195580,2596,0.00155812,0.00000000,0,0.00000000,0,317413,385,0.00581426
1737278818.43866706,0.02302244,2528,0.00229698,0.00000000,0,0.00000000,0,317601,613,0.00610250
1737278818.53839135,0.02219794,2480,0.00137541,0.00000000,0,0.00000000,0,317624,295,0.00627124
1737278818.63859773,0.02142039,2536,0.00194128,0.00000000,0,0.00000000,0,317754,554,0.00649550
1737278818.73851585,0.02180585,2512,0.00233072,0.00000000,0,0.00000000,0,317935,750,0.00684667
1737278818.83844137,0.02079047,2509,0.00157097,0.00000000,0,0.00000000,0,317983,400,0.00685882
1737278818.93860555,0.02198988,2401,0.00129160,0.00000000,0,0.00000000,0,318058,324,0.00624547
1737278819.03849673,0.02415479,2504,0.00224034,0.00000000,0,0.00000000,0,318211,743,0.00605179
1737278819.13867784,0.02229356,2527,0.00097884,0.00000000,0,0.00000000,0,318271,195,0.00587335
1737278819.23856044,0.02189958,2525,0.00226367,0.00000000,0,0.00000000,0,318445,689,0.00616920
1737278819.33871007,0.02161077,2585,0.00250281,0.00000000,0,0.00000000,0,318564,722,0.00633661
1737278819.43847227,0.02268586,2450,0.00162971,0.00000000,0,0.00000000,0,318740,522,0.00653427
1737278819.53846574,0.02077706,2563,0.00300239,0.00000000,0,0.00000000,0,319031,1037,0.00841010
1737278819.63871694,0.02239064,2532,0.00277408,0.00000000,0,0.00000000,0,319219,927,0.00646813
1737278819.73846841,0.02287423,2497,0.00242249,0.00000000,0,0.00000000,0,319341,624,0.00607945
1737278819.83845186,0.02238910,2558,0.00140398,0.00000000,0,0.00000000,0,319404,236,0.00668289
1737278819.93875527,0.02319145,2542,0.00233393,0.00000000,0,0.00000000,0,319492,640,0.00736162
1737278820.03849292,0.02379503,2593,0.00189266,0.00000000,0,0.00000000,0,319662,589,0.00667814
1737278820.13867593,0.01981554,2499,0.00218768,0.00000000,0,0.00000000,0,319799,688,0.00295155
1737278820.23859310,0.02039153,2497,0.00277820,0.00000000,0,0.00000000,0,319978,854,0.00766320
1737278820.33873153,0.01980667,2476,0.00196209,0.00000000,0,0.00000000,0,320148,535,0.00633948
1737278820.43861437,0.02119654,2523,0.00277177,0.00000000,0,0.00000000,0,320320,900,0.00643865
1737278820.53859591,0.02035885,2432,0.00219508,0.00000000,0,0.00000000,0,320489,739,0.00603803
1737278820.63876152,0.01782887,2496,0.00192486,0.00000000,0,0.00000000,0,320655,480,0.00726119
1737278820.73861122,0.02022796,2458,0.00190775,0.00000000,0,0.00000000,0,320734,566,0.00617367
1737278820.83851433,0.02227505,2493,0.00236780,0.00000000,0,0.00000000,0,320896,677,0.00622717
1737278820.93862200,0.01949119,2416,0.00185111,0.00000000,0,0.00000000,0,321038,523,0.00282709
1737278821.03861308,0.02332304,2500,0.00257733,0.00000000,0,0.00000000,0,321233,787,0.00642908
1737278821.13850021,0.02118816,2317,0.00248018,0.00000000,0,0.00000000,0,321354,561,0.00649879
1737278821.23856640,0.02284210,2364,0.00296866,0.00000000,0,0.00000000,0,321486,808,0.00622787
1737278821.33881712,0.01992694,2419,0.00164032,0.00000000,0,0.00000000,0,321623,439,0.00643537
1737278821.43880439,0.02298200,2409,0.00207391,0.00000000,0,0.00000000,0,321714,559,0.00652910
1737278821.53862309,0.02149023,2413,0.00214354,0.00000000,0,0.00000000,0,321904,617,0.00626237
1737278821.63877606,0.02387312,2419,0.00228756,0.00000000,0,0.00000000,0,322029,697,0.00652959
1737278821.73887730,0.02079306,2401,0.00154310,0.00000000,0,0.00000000,0,322108,358,0.00651688
1737278821.83884072,0.01951110,2416,0.00174893,0.00000000,0,0.00000000,0,322232,499,0.00666934
1737278821.93881989,0.02052668,2377,0.00116044,0.00000000,0,0.00000000,0,322301,279,0.00662611
1737278822.03867412,0.02091884,2419,0.00285433,0.00000000,0,0.00000000,0,322406,790,0.00618980
1737278822.13884449,0.02127113,2376,0.00262671,0.00000000,0,0.00000000,0,322611,640,0.00626614
1737278822.23871136,0.02146473,2474,0.00141131,0.00000000,0,0.00000000,0,322715,371,0.00297474
1737278822.33860302,0.02329831,2512,0.00168607,0.00000000,0,0.00000000,0,322864,476,0.00623841
1737278822.43872786,0.01828543,2496,0.00086968,0.00000000,0,0.00000000,0,322962,178,0.00625518
1737278822.53874373,0.02063857,2426,0.00085760,0.00000000,0,0.00000000,0,323044,162,0.00723905
1737278822.63860369,0.01997373,2436,0.00133539,0.00000000,0,0.00000000,0,323151,382,0.00634960
1737278822.73891163,0.02085508,2408,0.00134761,0.00000000,0,0.00000000,0,323187,314,0.00645283
1737278822.83896470,0.02072985,2476,0.00191383,0.00000000,0,0.00000000,0,323238,499,0.00344150
1737278822.93876219,0.02158004,2508,0.00219983,0.00000000,0,0.00000000,0,323395,661,0.00454508
1737278823.03897405,0.02062732,2505,0.00102333,0.00000000,0,0.00000000,0,323445,188,0.00620538
1737278823.13889480,0.01915518,2483,0.00154618,0.00000000,0,0.00000000,0,323558,384,0.00669490
1737278823.23892426,0.02021672,2489,0.00189881,0.00000000,0,0.00000000,0,323696,628,0.00291216
1737278823.33893657,0.02185997,2574,0.00209242,0.00000000,0,0.00000000,0,323822,593,0.00797261
1737278823.43862677,0.02136856,2524,0.00142088,0.00000000,0,0.00000000,0,323939,395,0.00637237
1737278823.53875589,0.02346957,2526,0.00201894,0.00000000,0,0.00000000,0,324009,578,0.00611731
1737278823.63897038,0.02097507,2553,0.00178203,0.00000000,0,0.00000000,0,323960,310,0.00623785
1737278823.73881173,0.01872823,2456,0.00183449,0.00000000,0,0.00000000,0,324032,508,0.00654712
1737278823.83897805,0.02196851,2378,0.00148094,0.00000000,0,0.00000000,0,324114,340,0.00619965
1737278823.93866110,0.02111852,2426,0.00170933,0.00000000,0,0.00000000,0,324243,432,0.00735324
1737278824.03872252,0.02224606,2400,0.00163327,0.00000000,0,0.00000000,0,324376,341,0.00794767
1737278824.13901901,0.02210840,2364,0.00280048,0.00000000,0,0.00000000,0,324502,890,0.00633948
1737278824.23883796,0.02316799,2385,0.00178755,0.00000000,0,0.00000000,0,324623,440,0.00605089
1737278824.33874702,0.02316380,2412,0.00311519,0.00000000,0,0.00000000,0,324825,1040,0.00767689
1737278824.43901062,0.02186305,2470,0.00213216,0.00000000,0,0.00000000,0,325091,682,0.00624645
1737278824.53878474,0.02210442,2465,0.00244442,0.00000000,0,0.00000000,0,325434,566,0.00607128
1737278824.63900280,0.02287751,2428,0.00323225,0.00000000,0,0.00000000,0,325741,823,0.00625182
1737278824.73899984,0.02066273,2520,0.00242696,0.00000000,0,0.00000000,0,325940,587,0.00653105
1737278824.83880544,0.02239217,2466,0.00272463,0.00000000,0,0.00000000,0,326209,643,0.00278428
1737278824.93897223,0.02269585,2496,0.00194023,0.00000000,0,0.00000000,0,326356,400,0.00626481
1737278825.03887510,0.02248087,2458,0.00248465,0.00000000,0,0.00000000,0,326550,568,0.00759923
1737278825.13907719,0.02221799,2442,0.00312511,0.00000000,0,0.00000000,0,326739,794,0.00736602
1737278825.23890948,0.02218020,2538,0.00250428,0.00000000,0,0.00000000,0,326934,687,0.00621585
1737278825.33887243,0.02242423,2514,0.00316129,0.00000000,0,0.00000000,0,327220,809,0.00629645
1737278825.43893170,0.02430761,2520,0.00286962,0.00000000,0,0.00000000,0,327394,712,0.00677906
1737278825.53882742,0.02152668,2606,0.00238268,0.00000000,0,0.00000000,0,327508,456,0.00580225
1737278825.63880253,0.02297340,2637,0.00132945,0.00000000,0,0.00000000,0,327622,286,0.00743538
1737278825.73886633,0.02149609,2680,0.00093533,0.00000000,0,0.00000000,0,327749,183,0.00678989
1737278825.83882380,0.02534498,2721,0.00207104,0.00000000,0,0.00000000,0,327913,513,0.00603363
1737278825.93880343,0.02356839,2676,0.00241551,0.00000000,0,0.00000000,0,328058,648,0.00271024
1737278826.03906202,0.02032337,2569,0.00242263,0.00000000,0,0.00000000,0,328162,645,0.00671111
1737278826.13910556,0.02195356,2784,0.00339798,0.00000000,0,0.00000000,0,328410,915,0.00675378
1737278826.23915768,0.02098883,2666,0.00300435,0.00000000,0,0.00000000,0,328577,773,0.00614552
1737278826.33895087,0.02069646,2684,0.00244400,0.00000000,0,0.00000000,0,328727,597,0.00624121
1737278826.43907332,0.01887239,2653,0.00122085,0.00000000,0,0.00000000,0,328794,223,0.00600793
1737278826.53896856,0.02499402,2755,0.00251056,0.00000000,0,0.00000000,0,328956,358,0.00698594
1737278826.63886905,0.02150664,2768,0.00148932,0.00000000,0,0.00000000,0,329105,342,0.00642433
1737278826.73901844,0.02172825,2802,0.00262517,0.00000000,0,0.00000000,0,329260,707,0.00609712
1737278826.83897448,0.02186528,2765,0.00200972,0.00000000,0,0.00000000,0,329413,565,0.00652938
1737278826.93915772,0.02549158,2715,0.00240838,0.00000000,0,0.00000000,0,329655,481,0.00565551
1737278827.03902602,0.02377876,2714,0.00172330,0.00000000,0,0.00000000,0,329787,324,0.00701814
1737278827.13890362,0.02594318,2664,0.00384721,0.00000000,0,0.00000000,0,330000,772,0.00694103
1737278827.23922062,0.02259807,2574,0.00239777,0.00000000,0,0.00000000,0,330252,557,0.00833956
1737278827.33892941,0.02528387,2593,0.00304186,0.00000000,0,0.00000000,0,330486,744,0.00690548
1737278827.43897343,0.02331144,2608,0.00198856,0.00000000,0,0.00000000,0,330583,328,0.00697029
1737278827.53924465,0.02258585,2687,0.00177777,0.00000000,0,0.00000000,0,330725,340,0.00652016
1737278827.63917637,0.03286256,2662,0.00302160,0.00000000,0,0.00000000,0,330947,907,0.00613728
1737278827.73898983,0.02547000,2570,0.00266219,0.00000000,0,0.00000000,0,331170,773,0.00670943
1737278827.83927679,0.02602720,2604,0.00300037,0.00000000,0,0.00000000,0,331313,787,0.00611297
1737278827.93916821,0.02228671,2646,0.00351448,0.00000000,0,0.00000000,0,331550,1072,0.00415633
1737278828.03903818,0.02924178,2651,0.00413867,0.00000000,0,0.00000000,0,331668,941,0.00610816
1737278828.13927698,0.02314626,2595,0.00228763,0.00000000,0,0.00000000,0,331865,594,0.00796995
1737278828.23916650,0.02527067,2614,0.00313579,0.00000000,0,0.00000000,0,332151,862,0.00630092
1737278828.33929157,0.02265003,2675,0.00361254,0.00000000,0,0.00000000,0,332363,775,0.00611165
1737278828.43928456,0.02101383,2661,0.00361226,0.00000000,0,0.00000000,0,332790,773,0.00595744
1737278828.53912091,0.02364026,2644,0.00317086,0.00000000,0,0.00000000,0,333091,735,0.00677264
1737278828.63911581,0.02233253,2685,0.00352880,0.00000000,0,0.00000000,0,333469,732,0.00631566
1737278828.73928857,0.02627172,2617,0.00373148,0.00000000,0,0.00000000,0,333812,702,0.00665530
1737278828.83911562,0.02704118,2658,0.00385545,0.00000000,0,0.00000000,0,334143,800,0.00771705
1737278828.93923664,0.02423846,2643,0.00409899,0.00000000,0,0.00000000,0,334532,912,0.00672857
1737278829.03930449,0.02477150,2560,0.00383122,0.00000000,0,0.00000000,0,334895,712,0.00614140
1737278829.13927746,0.02696309,2633,0.00487963,0.00000000,0,0.00000000,0,335412,843,0.00768842
1737278829.23921514,0.02366268,2601,0.00372973,0.00000000,0,0.00000000,0,335716,764,0.00617241
1737278829.33934522,0.02524999,2590,0.00406624,0.00000000,0,0.00000000,0,335992,719,0.00736351
1737278829.43928862,0.02324460,2593,0.00384120,0.00000000,0,0.00000000,0,336233,727,0.00364313
1737278829.53918219,0.02206901,2612,0.00405513,0.00000000,0,0.00000000,0,336509,789,0.00375355
1737278829.63938689,0.02461750,2645,0.00504962,0.00000000,0,0.00000000,0,336754,714,0.00626935
1737278829.73927903,0.02294861,2602,0.00282262,0.00000000,0,0.00000000,0,336838,494,0.00689277
1737278829.83938718,0.02268335,2669,0.00281501,0.00000000,0,0.00000000,0,337055,509,0.00621956
1737278829.93906307,0.02224229,2668,0.00228357,0.00000000,0,0.00000000,0,337203,387,0.00682118
1737278830.03914452,0.02444485,2687,0.00244812,0.00000000,0,0.00000000,0,337405,359,0.00659161
1737278830.13891387,0.03681523,2675,0.01408754,0.00000000,0,0.00000000,0,337689,636,0.00836463
1737278830.23894477,0.02580231,2629,0.00298116,0.00000000,0,0.00000000,0,338008,572,0.00666061
1737278830.33912706,0.02179236,2634,0.00149868,0.00000000,0,0.00000000,0,329672,388,0.00626062
1737278830.43918037,0.02403557,2685,0.00182960,0.00000000,0,0.00000000,0,329995,558,0.00643719
1737278830.53920865,0.02110190,2730,0.00229915,0.00000000,0,0.00000000,0,330317,653,0.00615740
1737278830.63925767,0.02115030,2784,0.00177959,0.00000000,0,0.00000000,0,330604,479,0.00667360
1737278830.73910999,0.02189252,2784,0.00199436,0.00000000,0,0.00000000,0,330953,619,0.00631622
1737278830.83923125,0.02526815,2822,0.00220172,0.00000000,0,0.00000000,0,331258,709,0.00702589
1737278830.93939233,0.02001599,2854,0.00163830,0.00000000,0,0.00000000,0,331499,413,0.00615167
1737278831.03929591,0.02165659,2819,0.00191907,0.00000000,0,0.00000000,0,331748,574,0.00616808
1737278831.13944745,0.02391761,2817,0.00149512,0.00000000,0,0.00000000,0,331965,392,0.00761711
1737278831.23940110,0.02438492,2852,0.00145748,0.00000000,0,0.00000000,0,332152,313,0.00630064
1737278831.33928800,0.02115093,2930,0.00150595,0.00000000,0,0.00000000,0,332344,338,0.00620908
1737278831.43949246,0.02308927,2818,0.00133602,0.00000000,0,0.00000000,0,332533,284,0.00636133
1737278831.53933644,0.02302830,2891,0.00216903,0.00000000,0,0.00000000,0,332732,283,0.00639947
1737278831.63931227,0.02332164,2851,0.00173545,0.00000000,0,0.00000000,0,332960,469,0.00617953
1737278831.73953462,0.02400861,2877,0.00149302,0.00000000,0,0.00000000,0,333133,279,0.00614056
1737278831.83935261,0.02191536,2827,0.00230285,0.00000000,0,0.00000000,0,333388,553,0.00620419
1737278831.93930268,0.02177930,2874,0.00172218,0.00000000,0,0.00000000,0,333606,313,0.00636399
1737278832.03952408,0.02274607,2863,0.00264878,0.00000000,0,0.00000000,0,333893,743,0.00609468
1737278832.13951445,0.02055259,2940,0.00182625,0.00000000,0,0.00000000,0,334119,479,0.00710684
1737278832.23920846,0.02239483,2883,0.00248549,0.00000000,0,0.00000000,0,334380,724,0.00274461
1737278832.33931637,0.02311050,2916,0.00214117,0.00000000,0,0.00000000,0,334625,531,0.00754433
1737278832.43924475,0.02755808,2969,0.00308174,0.00000000,0,0.00000000,0,334873,736,0.00661375
1737278832.53941894,0.02485426,2945,0.00167336,0.00000000,0,0.00000000,0,335065,388,0.00612827
1737278832.63953304,0.02334196,2943,0.00160519,0.00000000,0,0.00000000,0,335245,309,0.00781301
1737278832.73949075,0.02328686,2985,0.00242885,0.00000000,0,0.00000000,0,335415,366,0.00645450
1737278832.83938050,0.02325675,2961,0.00162147,0.00000000,0,0.00000000,0,335598,287,0.00631405
1737278832.93960977,0.02157599,2941,0.00153207,0.00000000,0,0.00000000,0,335780,294,0.00677907
1737278833.03833795,0.02481473,2893,0.00125298,0.00000000,0,0.00000000,0,335934,263,0.00630183
1737278833.13965440,0.02255190,2969,0.00175850,0.00000000,0,0.00000000,0,336083,336,0.00716795
1737278833.23937416,0.02550960,2995,0.00164836,0.00000000,0,0.00000000,0,336214,316,0.00640764
1737278833.33942986,0.02451560,3013,0.00259011,0.00000000,0,0.00000000,0,336385,591,0.00623450
1737278833.43965101,0.02338387,2964,0.00190580,0.00000000,0,0.00000000,0,336526,322,0.00638753
1737278833.53916669,0.02614328,2945,0.00302900,0.00000000,0,0.00000000,0,336789,764,0.00700612
1737278833.63947797,0.02600045,2940,0.00185006,0.00000000,0,0.00000000,0,336944,354,0.00683606
1737278833.73957443,0.02197877,2943,0.00185914,0.00000000,0,0.00000000,0,337165,439,0.00370047
1737278833.83920431,0.02468546,2878,0.00256623,0.00000000,0,0.00000000,0,337293,555,0.00620154
1737278833.93866634,0.02522234,2930,0.00171366,0.00000000,0,0.00000000,0,337452,327,0.00625308
1737278834.03949881,0.02587641,2888,0.00196530,0.00000000,0,0.00000000,0,337633,419,0.00625916
1737278834.13918900,0.02235942,2879,0.00197299,0.00000000,0,0.00000000,0,337806,313,0.00616019
1737278834.23936939,0.02345951,2864,0.00220891,0.00000000,0,0.00000000,0,337876,368,0.00637020
1737278834.33875275,0.02444296,2886,0.00147277,0.00000000,0,0.00000000,0,338004,281,0.00709545
1737278834.43926024,0.02004001,2824,0.00163543,0.00000000,0,0.00000000,0,338230,425,0.00622535
1737278834.53927064,0.02840667,2910,0.00285056,0.00000000,0,0.00000000,0,338478,716,0.00634625
1737278834.63975310,0.02436083,2869,0.00234957,0.00000000,0,0.00000000,0,338733,613,0.00636762
1737278834.73948741,0.02364270,2829,0.00356009,0.00000000,0,0.00000000,0,338932,694,0.00635854
1737278834.83946419,0.02566933,2894,0.00259074,0.00000000,0,0.00000000,0,339226,695,0.00829123
1737278834.93838072,0.02693620,2964,0.00322533,0.00000000,0,0.00000000,0,339399,656,0.00362350
1737278835.03956461,0.02605591,3023,0.00262210,0.00000000,0,0.00000000,0,339688,770,0.00639751
1737278835.13931489,0.02712911,2977,0.00330244,0.00000000,0,0.00000000,0,339954,699,0.00674868
1737278835.23942184,0.02474168,2943,0.00173301,0.00000000,0,0.00000000,0,340171,362,0.00702009
1737278835.33950949,0.02189741,2894,0.00186626,0.00000000,0,0.00000000,0,340292,299,0.00643621
1737278835.43973660,0.02579127,2887,0.00304940,0.00000000,0,0.00000000,0,340427,600,0.00716076
1737278835.53961325,0.02674204,2936,0.00344247,0.00000000,0,0.00000000,0,340563,725,0.00615237
1737278835.63957667,0.02389986,2932,0.00256043,0.00000000,0,0.00000000,0,340736,603,0.00695660
1737278835.73953533,0.02630804,2915,0.00381885,0.00000000,0,0.00000000,0,340795,613,0.00612450
1737278835.83985162,0.02430181,2898,0.00243004,0.00000000,0,0.00000000,0,340946,466,0.00612247
1737278835.93958116,0.02523204,2845,0.00255009,0.00000000,0,0.00000000,0,341112,383,0.00675741
1737278836.03932738,0.02420508,2868,0.00210778,0.00000000,0,0.00000000,0,341280,418,0.00625615
1737278836.13953209,0.02297103,2863,0.00200867,0.00000000,0,0.00000000,0,341486,466,0.00684521
1737278836.23957944,0.02224907,2886,0.00248835,0.00000000,0,0.00000000,0,341745,629,0.00663589
1737278836.33934498,0.02091654,2827,0.00204478,0.00000000,0,0.00000000,0,341892,323,0.00676076
1737278836.43850017,0.02397076,2877,0.00220975,0.00000000,0,0.00000000,0,342077,422,0.00602462
1737278836.53947067,0.02323056,2814,0.00214822,0.00000000,0,0.00000000,0,342256,368,0.00618275
1737278836.63935041,0.02570774,2829,0.00222791,0.00000000,0,0.00000000,0,342398,464,0.00705452
1737278836.73930001,0.02635057,2791,0.00273064,0.00000000,0,0.00000000,0,342616,615,0.00638976
1737278836.83938432,0.02466960,2759,0.00303466,0.00000000,0,0.00000000,0,342775,760,0.00655424
1737278836.93964267,0.02221757,2780,0.00354947,0.00000000,0,0.00000000,0,342877,692,0.00692287
1737278837.03943801,0.02508998,2757,0.00214822,0.00000000,0,0.00000000,0,343126,485,0.00684856
